position,TerrainSlope,lon,lat
0.112895,17.854691,45.946599,-89.77733
0.114777,17.740164,45.962523,-89.777335
0.116659,17.751509,45.978447,-89.777339
0.11854,17.764414,45.994373,-89.777344
0.120422,17.80761,46.010299,-89.777348
0.122303,17.853816,46.026226,-89.777353
0.124185,17.976065,46.042153,-89.777357
0.126067,18.099452,46.058081,-89.777361
0.127948,18.283715,46.074009,-89.777366
0.12983,18.422347,46.089939,-89.77737
0.131711,18.470072,46.105869,-89.777375
0.133593,18.563026,46.121799,-89.777379
0.135475,18.745608,46.13773,-89.777383
0.137356,18.849959,46.153662,-89.777388
0.139238,18.81742,46.169594,-89.777392
0.141119,18.954903,46.185527,-89.777396
0.143001,19.09002,46.201461,-89.7774
0.144882,19.132418,46.217395,-89.777405
0.146764,19.073021,46.23333,-89.777409
0.148646,19.137506,46.249265,-89.777413
0.150527,19.310829,46.265201,-89.777417
0.152409,19.297832,46.281137,-89.777422
0.15429,19.305666,46.297075,-89.777426
0.156172,19.404006,46.313012,-89.77743
0.158054,19.527776,46.328951,-89.777434
0.159935,19.652064,46.34489,-89.777438
0.161817,19.714108,46.360829,-89.777442
0.163698,19.838838,46.376769,-89.777446
0.16558,20.036211,46.39271,-89.77745
0.167462,20.325815,46.408651,-89.777454
0.169343,20.571559,46.424593,-89.777458
0.171225,20.809953,46.440536,-89.777462
0.173106,21.29875,46.456479,-89.777466
0.174988,21.674848,46.472422,-89.77747
0.176869,21.727256,46.488367,-89.777474
0.178751,21.758366,46.504311,-89.777478
0.180633,21.842059,46.520257,-89.777482
0.182514,21.749762,46.536202,-89.777486
0.184396,21.331982,46.552149,-89.77749
0.186277,20.347901,46.568096,-89.777494
0.188159,19.126071,46.584043,-89.777498
0.190041,18.394229,46.599991,-89.777502
0.191922,18.30535,46.61594,-89.777505
0.193804,18.362931,46.631889,-89.777509
0.195685,18.473523,46.647839,-89.777513
0.197567,18.676584,46.663789,-89.777517
0.199449,18.990516,46.67974,-89.777521
0.20133,19.335078,46.695691,-89.777524
0.203212,19.538675,46.711643,-89.777528
0.205093,19.795094,46.727596,-89.777532
0.206975,19.996597,46.743548,-89.777535
0.208857,20.138805,46.759502,-89.777539
0.210738,20.327018,46.775456,-89.777543
0.21262,20.661091,46.79141,-89.777546
0.214501,21.032775,46.807365,-89.77755
0.216383,21.304191,46.823321,-89.777554
0.218264,21.778389,46.839277,-89.777557
0.220146,22.326748,46.855234,-89.777561
0.222028,22.747188,46.871191,-89.777564
0.223909,22.96418,46.887148,-89.777568
0.225791,22.964521,46.903106,-89.777571
0.227672,22.799562,46.919065,-89.777575
0.229554,22.320592,46.935024,-89.777578
0.231436,21.377667,46.950984,-89.777582
0.233317,20.694396,46.966944,-89.777585
0.235199,20.616605,46.982904,-89.777589
0.23708,20.634095,46.998865,-89.777592
0.238962,20.667463,47.014827,-89.777595
0.240844,20.799349,47.030789,-89.777599
0.242725,20.894041,47.046751,-89.777602
0.244607,20.807763,47.062714,-89.777605
0.246488,20.794071,47.078678,-89.777609
0.24837,20.805061,47.094642,-89.777612
0.250252,20.771087,47.110606,-89.777615
0.252133,20.658648,47.126571,-89.777619
0.254015,20.543286,47.142537,-89.777622
0.255896,20.545241,47.158502,-89.777625
0.257778,20.455861,47.174469,-89.777628
0.259659,20.433969,47.190435,-89.777632
0.261541,20.460345,47.206403,-89.777635
0.263423,20.402197,47.22237,-89.777638
0.265304,20.414765,47.238339,-89.777641
0.267186,20.369794,47.254307,-89.777644
0.269067,20.324005,47.270276,-89.777647
0.270949,20.233172,47.286246,-89.77765
0.272831,20.129227,47.302216,-89.777653
0.274712,20.094667,47.318186,-89.777657
0.276594,19.924694,47.334157,-89.77766
0.278475,19.743251,47.350128,-89.777663
0.280357,19.650952,47.3661,-89.777666
0.282239,19.499497,47.382072,-89.777669
